dataset_id,persona_id,statement,categories
dialog_7_speaker_2,676fbc24b3574b235bf4403e5d21887be3189458787a42853e11c019e634d463,My girlfriend helps me with school but she can be hard on me.,Personal_Background
dialog_7_speaker_2,676fbc24b3574b235bf4403e5d21887be3189458787a42853e11c019e634d463,I am studying finance.,Personality_Traits
dialog_8_speaker_1,ef7d7988e5931150a92935aedcbac3195a23de8ee76799ba827b987f88b6bd1a,I played on the basketball team in middle school. I was cut from the team.,"Demographics, Personal_Background, Preferences_Interests, Social_Relationships"
dialog_8_speaker_1,ef7d7988e5931150a92935aedcbac3195a23de8ee76799ba827b987f88b6bd1a,I am a bank teller.,Personality_Traits
dialog_8_speaker_1,ef7d7988e5931150a92935aedcbac3195a23de8ee76799ba827b987f88b6bd1a,I handle cash.,Uncategorized
dialog_8_speaker_1,ef7d7988e5931150a92935aedcbac3195a23de8ee76799ba827b987f88b6bd1a,I don't travel.,Preferences_Interests
dialog_8_speaker_1,ef7d7988e5931150a92935aedcbac3195a23de8ee76799ba827b987f88b6bd1a,I am not very good at playing basketball.,Preferences_Interests
dialog_8_speaker_1,ef7d7988e5931150a92935aedcbac3195a23de8ee76799ba827b987f88b6bd1a,I love phones made by apple they are worth the money.,Personality_Traits
dialog_8_speaker_1,ef7d7988e5931150a92935aedcbac3195a23de8ee76799ba827b987f88b6bd1a,I like hiking. I find nature relaxing.,Preferences_Interests
dialog_8_speaker_1,ef7d7988e5931150a92935aedcbac3195a23de8ee76799ba827b987f88b6bd1a,I am short.,Personality_Traits
dialog_8_speaker_1,ef7d7988e5931150a92935aedcbac3195a23de8ee76799ba827b987f88b6bd1a,I do not travel. I have never been out of the US.,Preferences_Interests
dialog_8_speaker_1,ef7d7988e5931150a92935aedcbac3195a23de8ee76799ba827b987f88b6bd1a,I like nature. I find it relaxing.,Preferences_Interests
dialog_8_speaker_1,ef7d7988e5931150a92935aedcbac3195a23de8ee76799ba827b987f88b6bd1a,I need to educate myself more.,Uncategorized
dialog_8_speaker_1,ef7d7988e5931150a92935aedcbac3195a23de8ee76799ba827b987f88b6bd1a,I like hiking.,Preferences_Interests
dialog_8_speaker_1,ef7d7988e5931150a92935aedcbac3195a23de8ee76799ba827b987f88b6bd1a,I enjoy a good hike.,Preferences_Interests
dialog_8_speaker_2,4485ed689867c81e4e1c71cd41630be2876a2a96c202e230a74e7fd3a3671a22,I work in an office.,Personal_Background
dialog_8_speaker_2,4485ed689867c81e4e1c71cd41630be2876a2a96c202e230a74e7fd3a3671a22,I have a busy job.,Personal_Background
dialog_8_speaker_2,4485ed689867c81e4e1c71cd41630be2876a2a96c202e230a74e7fd3a3671a22,I like to play basketball.,Preferences_Interests
dialog_8_speaker_2,4485ed689867c81e4e1c71cd41630be2876a2a96c202e230a74e7fd3a3671a22,I hail from the lone star state.,Demographics
dialog_8_speaker_2,4485ed689867c81e4e1c71cd41630be2876a2a96c202e230a74e7fd3a3671a22,I am above average height. I like to make three pointers in basketball.,Preferences_Interests
dialog_8_speaker_2,4485ed689867c81e4e1c71cd41630be2876a2a96c202e230a74e7fd3a3671a22,I have scored ten points in one basketball game before.,Preferences_Interests
dialog_8_speaker_2,4485ed689867c81e4e1c71cd41630be2876a2a96c202e230a74e7fd3a3671a22,I do not travel much.,Preferences_Interests
dialog_8_speaker_2,4485ed689867c81e4e1c71cd41630be2876a2a96c202e230a74e7fd3a3671a22,I have never been out of the US either.,Habits_Routines
dialog_8_speaker_2,4485ed689867c81e4e1c71cd41630be2876a2a96c202e230a74e7fd3a3671a22,I have a busy job in an office.,Personal_Background
dialog_8_speaker_2,4485ed689867c81e4e1c71cd41630be2876a2a96c202e230a74e7fd3a3671a22,The bucks are the best team on earth.,"Preferences_Interests, Social_Relationships"
dialog_8_speaker_2,4485ed689867c81e4e1c71cd41630be2876a2a96c202e230a74e7fd3a3671a22,I love rock music.,"Preferences_Interests, Personality_Traits"
dialog_8_speaker_2,4485ed689867c81e4e1c71cd41630be2876a2a96c202e230a74e7fd3a3671a22,There are weeks that I work almost every single day.,"Demographics, Personal_Background"
dialog_9_speaker_1,e22c04b1135b2ea610c84fd29e13eda53cb763750142cee617dc9a804102d1f4,I'm a bibliophile.,Uncategorized
dialog_9_speaker_1,e22c04b1135b2ea610c84fd29e13eda53cb763750142cee617dc9a804102d1f4,I routinely travel to Europe and South America.,Preferences_Interests
dialog_9_speaker_1,e22c04b1135b2ea610c84fd29e13eda53cb763750142cee617dc9a804102d1f4,I would like to explore the mountain areas and see the world heritage sites.,Preferences_Interests
dialog_9_speaker_1,e22c04b1135b2ea610c84fd29e13eda53cb763750142cee617dc9a804102d1f4,I have 2 sons in college. I can travel during the school terms.,"Personal_Background, Preferences_Interests"
dialog_9_speaker_1,e22c04b1135b2ea610c84fd29e13eda53cb763750142cee617dc9a804102d1f4,I love hiking.,"Preferences_Interests, Personality_Traits"
dialog_9_speaker_1,e22c04b1135b2ea610c84fd29e13eda53cb763750142cee617dc9a804102d1f4,I routinely travel to Europe and South America. I plan on travelling to Japan. I would like to explore the mountain areas and see the world heritage sites.,"Preferences_Interests, Goals_Aspirations"
dialog_9_speaker_1,e22c04b1135b2ea610c84fd29e13eda53cb763750142cee617dc9a804102d1f4,I love hiking. I listen to podcasts. I like a true podcast called Crime Junkie. I am interested in true crime.,"Preferences_Interests, Personality_Traits"
dialog_9_speaker_1,e22c04b1135b2ea610c84fd29e13eda53cb763750142cee617dc9a804102d1f4,I like to watch sports.,Preferences_Interests
dialog_9_speaker_1,e22c04b1135b2ea610c84fd29e13eda53cb763750142cee617dc9a804102d1f4,I enjoy reading. I building a nice little library.,"Preferences_Interests, Personality_Traits"
dialog_9_speaker_1,e22c04b1135b2ea610c84fd29e13eda53cb763750142cee617dc9a804102d1f4,My job is proofreading for Hallmark,Personal_Background
dialog_9_speaker_1,e22c04b1135b2ea610c84fd29e13eda53cb763750142cee617dc9a804102d1f4,I enjoy watching football and hockey games.,Preferences_Interests
dialog_9_speaker_1,e22c04b1135b2ea610c84fd29e13eda53cb763750142cee617dc9a804102d1f4,I like mob movies.,Preferences_Interests
dialog_9_speaker_1,e22c04b1135b2ea610c84fd29e13eda53cb763750142cee617dc9a804102d1f4,I plan on travelling to Japan,"Preferences_Interests, Goals_Aspirations"
dialog_9_speaker_1,e22c04b1135b2ea610c84fd29e13eda53cb763750142cee617dc9a804102d1f4,"I have 2 adult sons in college studying accounting, 21 and 22. My sons are very close. I can travel during the school terms.","Personal_Background, Preferences_Interests"
dialog_9_speaker_1,e22c04b1135b2ea610c84fd29e13eda53cb763750142cee617dc9a804102d1f4,My job is proofreading for Hallmark. I love my job. I enjoy reading. I building a nice little library.,"Personal_Background, Preferences_Interests, Personality_Traits"
dialog_9_speaker_1,e22c04b1135b2ea610c84fd29e13eda53cb763750142cee617dc9a804102d1f4,I check written words.,Uncategorized
dialog_9_speaker_2,50b7cafc3782299f59438537e241c4bd15fecf9649db31acb83192b1cdd52174,My family used to live in sydney.,"Demographics, Personal_Background"
dialog_9_speaker_2,50b7cafc3782299f59438537e241c4bd15fecf9649db31acb83192b1cdd52174,I travel a lot,Preferences_Interests
dialog_9_speaker_2,50b7cafc3782299f59438537e241c4bd15fecf9649db31acb83192b1cdd52174,I am planning a few family getaways during summer break.,Personal_Background
dialog_9_speaker_2,50b7cafc3782299f59438537e241c4bd15fecf9649db31acb83192b1cdd52174,I like true crime podcasts.,Preferences_Interests
dialog_9_speaker_2,50b7cafc3782299f59438537e241c4bd15fecf9649db31acb83192b1cdd52174,I enjoy seeing the world.,Preferences_Interests
dialog_9_speaker_2,50b7cafc3782299f59438537e241c4bd15fecf9649db31acb83192b1cdd52174,I like to travel to Ireland and Australia.,Preferences_Interests
dialog_9_speaker_2,50b7cafc3782299f59438537e241c4bd15fecf9649db31acb83192b1cdd52174,I travel a lot. I like to travel to Ireland and Australia.,Preferences_Interests
dialog_9_speaker_2,50b7cafc3782299f59438537e241c4bd15fecf9649db31acb83192b1cdd52174,I travel a lot. I like to travel to Ireland and Australia. I have never visited Japan. I am planning a few family getaways during summer break. I've never been to Peru. I am not into hiking. I like visiting new cities. I like trying new foods. My travel inspires my stories.,"Personal_Background, Preferences_Interests"
dialog_9_speaker_2,50b7cafc3782299f59438537e241c4bd15fecf9649db31acb83192b1cdd52174,I am an author like my father.,"Personal_Background, Preferences_Interests"
dialog_9_speaker_2,50b7cafc3782299f59438537e241c4bd15fecf9649db31acb83192b1cdd52174,I am an author. My father is an author too.,"Personal_Background, Preferences_Interests"
dialog_9_speaker_2,50b7cafc3782299f59438537e241c4bd15fecf9649db31acb83192b1cdd52174,I have sons.,Personal_Background
dialog_9_speaker_2,50b7cafc3782299f59438537e241c4bd15fecf9649db31acb83192b1cdd52174,I am not a fan of heights.,"Preferences_Interests, Personality_Traits"
dialog_9_speaker_2,50b7cafc3782299f59438537e241c4bd15fecf9649db31acb83192b1cdd52174,I try to travel once a year.,Preferences_Interests
dialog_9_speaker_2,50b7cafc3782299f59438537e241c4bd15fecf9649db31acb83192b1cdd52174,"One of my sons is going to community college, and the other to MIT. One of my sons wants to be an artist, the other a computer programmer. My sons are quite independent. I feel my sons take inspiration from my creative passions.","Demographics, Personal_Background, Preferences_Interests, Personality_Traits, Social_Relationships"
dialog_9_speaker_2,50b7cafc3782299f59438537e241c4bd15fecf9649db31acb83192b1cdd52174,I am dealing with my 2 sons' teenager years.,Personal_Background
dialog_9_speaker_2,50b7cafc3782299f59438537e241c4bd15fecf9649db31acb83192b1cdd52174,I've never been to Peru. I am not into hiking. I think exploring is fun.,Preferences_Interests
dialog_9_speaker_2,50b7cafc3782299f59438537e241c4bd15fecf9649db31acb83192b1cdd52174,I have never visited Japan.,Habits_Routines
dialog_9_speaker_2,50b7cafc3782299f59438537e241c4bd15fecf9649db31acb83192b1cdd52174,I followed in my the footsteps of my dad and wrote my first novel at 30.,"Personal_Background, Preferences_Interests"
dialog_10_speaker_1,dd54102fd18652d23b03f0114c41c512c9b487159e04a511811a3b7cb4ebf1f6,I was adopted when I was 1.,Uncategorized
dialog_10_speaker_1,dd54102fd18652d23b03f0114c41c512c9b487159e04a511811a3b7cb4ebf1f6,I love helping people.,Personality_Traits
dialog_10_speaker_1,dd54102fd18652d23b03f0114c41c512c9b487159e04a511811a3b7cb4ebf1f6,"My name is Sally. I live in Taos, New Mexico. I have pet dogs.",Demographics
dialog_10_speaker_1,dd54102fd18652d23b03f0114c41c512c9b487159e04a511811a3b7cb4ebf1f6,I would like to enroll in nutrition classes and know more about the vegetarian way of eating.,"Personal_Background, Preferences_Interests, Habits_Routines"
dialog_10_speaker_1,dd54102fd18652d23b03f0114c41c512c9b487159e04a511811a3b7cb4ebf1f6,My mother used to play piano and sing.,"Personal_Background, Preferences_Interests"
dialog_10_speaker_1,dd54102fd18652d23b03f0114c41c512c9b487159e04a511811a3b7cb4ebf1f6,I am an artist and part-time tutor.,Preferences_Interests
dialog_10_speaker_1,dd54102fd18652d23b03f0114c41c512c9b487159e04a511811a3b7cb4ebf1f6,I have begun to eliminate meat. I have completely stopped eating red meat. I only eat chicken and fish.,Preferences_Interests
dialog_10_speaker_1,dd54102fd18652d23b03f0114c41c512c9b487159e04a511811a3b7cb4ebf1f6,Las vegas was my stomping ground when I was young.,Uncategorized
dialog_10_speaker_1,dd54102fd18652d23b03f0114c41c512c9b487159e04a511811a3b7cb4ebf1f6,My mother used to play piano and sing. I don't like to sing.,"Personal_Background, Preferences_Interests"
dialog_10_speaker_1,dd54102fd18652d23b03f0114c41c512c9b487159e04a511811a3b7cb4ebf1f6,I am a huge fan of chocolate poodles.,"Preferences_Interests, Personality_Traits"
dialog_10_speaker_1,dd54102fd18652d23b03f0114c41c512c9b487159e04a511811a3b7cb4ebf1f6,I live in the state by colorado.,Demographics
dialog_10_speaker_1,dd54102fd18652d23b03f0114c41c512c9b487159e04a511811a3b7cb4ebf1f6,I try to eat less meat.,Preferences_Interests
dialog_10_speaker_2,0b9a941484f28c2783c2df4b1cfe0616a0d99ca9a34bfc93aa8bde6b36d6d58e,I am a nurse. I teach nutrition classes.,"Personal_Background, Habits_Routines"
dialog_10_speaker_2,0b9a941484f28c2783c2df4b1cfe0616a0d99ca9a34bfc93aa8bde6b36d6d58e,I like staying up late.,Habits_Routines
dialog_10_speaker_2,0b9a941484f28c2783c2df4b1cfe0616a0d99ca9a34bfc93aa8bde6b36d6d58e,I have a cat named Radar.,Uncategorized
dialog_10_speaker_2,0b9a941484f28c2783c2df4b1cfe0616a0d99ca9a34bfc93aa8bde6b36d6d58e,I enjoy sharing my voice.,Preferences_Interests
dialog_10_speaker_2,0b9a941484f28c2783c2df4b1cfe0616a0d99ca9a34bfc93aa8bde6b36d6d58e,I care about animals.,Uncategorized
dialog_10_speaker_2,0b9a941484f28c2783c2df4b1cfe0616a0d99ca9a34bfc93aa8bde6b36d6d58e,I have a cat named radar.,Uncategorized
dialog_10_speaker_2,0b9a941484f28c2783c2df4b1cfe0616a0d99ca9a34bfc93aa8bde6b36d6d58e,I'm able to read music.,Preferences_Interests
dialog_10_speaker_2,0b9a941484f28c2783c2df4b1cfe0616a0d99ca9a34bfc93aa8bde6b36d6d58e,I like to stay up late.,Habits_Routines
dialog_10_speaker_2,0b9a941484f28c2783c2df4b1cfe0616a0d99ca9a34bfc93aa8bde6b36d6d58e,I play the piano. I like to sing and dance.,Preferences_Interests
dialog_10_speaker_2,0b9a941484f28c2783c2df4b1cfe0616a0d99ca9a34bfc93aa8bde6b36d6d58e,I am a vegetarian. I enjoy instructing people on how to eat.,Preferences_Interests
dialog_10_speaker_2,0b9a941484f28c2783c2df4b1cfe0616a0d99ca9a34bfc93aa8bde6b36d6d58e,I am a vegetarian. I enjoy instructing people on how to eat and lead a healthier life.,Preferences_Interests
dialog_10_speaker_2,0b9a941484f28c2783c2df4b1cfe0616a0d99ca9a34bfc93aa8bde6b36d6d58e,My career is that of a physical performer.,Personal_Background
dialog_11_speaker_1,2aea9a66dbc10134f11122c315e3bd2e54a2d18ba4b7004c54e486c1a9c8ed37,I like to read.  Gardening is one of my hobbies.,Preferences_Interests
dialog_11_speaker_1,2aea9a66dbc10134f11122c315e3bd2e54a2d18ba4b7004c54e486c1a9c8ed37,I am a veteran. I don't currently have a job.,Personal_Background
dialog_11_speaker_1,2aea9a66dbc10134f11122c315e3bd2e54a2d18ba4b7004c54e486c1a9c8ed37,I was in the army.,Uncategorized
dialog_11_speaker_1,2aea9a66dbc10134f11122c315e3bd2e54a2d18ba4b7004c54e486c1a9c8ed37,I've a lot of plants in my house.,Uncategorized
dialog_11_speaker_1,2aea9a66dbc10134f11122c315e3bd2e54a2d18ba4b7004c54e486c1a9c8ed37,I am busy on the weekends.,Personality_Traits
dialog_11_speaker_1,2aea9a66dbc10134f11122c315e3bd2e54a2d18ba4b7004c54e486c1a9c8ed37,Learning is exciting to me.,Uncategorized
dialog_11_speaker_1,2aea9a66dbc10134f11122c315e3bd2e54a2d18ba4b7004c54e486c1a9c8ed37,My favorite novel is about a who realizes he's a commander.,Preferences_Interests
dialog_11_speaker_1,2aea9a66dbc10134f11122c315e3bd2e54a2d18ba4b7004c54e486c1a9c8ed37,My little dingo dog is friendly. My wife and I adopted a stray dog. My pet dogs have always been mutts. My parents used to have a dalmation that bit strangers.,"Personal_Background, Personality_Traits"
dialog_11_speaker_1,2aea9a66dbc10134f11122c315e3bd2e54a2d18ba4b7004c54e486c1a9c8ed37,I love going to the park on Main Street and 4th on the weekend.,Personality_Traits
dialog_11_speaker_1,2aea9a66dbc10134f11122c315e3bd2e54a2d18ba4b7004c54e486c1a9c8ed37,I like to read.  Gardening is one of my hobbies. I grow vegetables. Spring is coming where I live. I sprout plants indoors during the winter. I have a outer garden.,Preferences_Interests
dialog_11_speaker_2,a97d5a36f9a013215b33c119920fee4b10f0f78c4a77d812c6b9a73bb419561b,I want to sing professionally.,Goals_Aspirations
dialog_11_speaker_2,a97d5a36f9a013215b33c119920fee4b10f0f78c4a77d812c6b9a73bb419561b,I want to learn about gardening.,Goals_Aspirations
dialog_11_speaker_2,a97d5a36f9a013215b33c119920fee4b10f0f78c4a77d812c6b9a73bb419561b,I love going to the park on Main Street and 4th.,Personality_Traits
dialog_11_speaker_2,a97d5a36f9a013215b33c119920fee4b10f0f78c4a77d812c6b9a73bb419561b,"I want to be a singer.  I like to read sheet music, but not books.",Preferences_Interests
dialog_11_speaker_2,a97d5a36f9a013215b33c119920fee4b10f0f78c4a77d812c6b9a73bb419561b,I enjoy playing tennis.,Preferences_Interests
dialog_11_speaker_2,a97d5a36f9a013215b33c119920fee4b10f0f78c4a77d812c6b9a73bb419561b,I adore cats.,Uncategorized
dialog_11_speaker_2,a97d5a36f9a013215b33c119920fee4b10f0f78c4a77d812c6b9a73bb419561b,I know a lot about dogs. I like to practice singing alone. I would love a dog as company.,"Personal_Background, Personality_Traits"
dialog_11_speaker_2,a97d5a36f9a013215b33c119920fee4b10f0f78c4a77d812c6b9a73bb419561b,"I love animals, but am too busy to have pets. I want to adopt a rescue dog. I have had English Bulldogs in the past.",Personality_Traits
dialog_11_speaker_2,a97d5a36f9a013215b33c119920fee4b10f0f78c4a77d812c6b9a73bb419561b,My father recently retired from GE.,"Demographics, Personal_Background"
dialog_11_speaker_2,a97d5a36f9a013215b33c119920fee4b10f0f78c4a77d812c6b9a73bb419561b,My dad used to be employed at general electrics.,Personal_Background
dialog_11_speaker_2,a97d5a36f9a013215b33c119920fee4b10f0f78c4a77d812c6b9a73bb419561b,I visited the park on Main and 4th recently.,Uncategorized
dialog_11_speaker_2,a97d5a36f9a013215b33c119920fee4b10f0f78c4a77d812c6b9a73bb419561b,I am an animal lover.,Personality_Traits
dialog_11_speaker_2,a97d5a36f9a013215b33c119920fee4b10f0f78c4a77d812c6b9a73bb419561b,"I enjoy playing tennis. I play tennis in the park on Main Street and 4th. I started playing tennis when I was 3, with my father.","Personal_Background, Preferences_Interests"
dialog_11_speaker_2,a97d5a36f9a013215b33c119920fee4b10f0f78c4a77d812c6b9a73bb419561b,I enjoy playing tennis. I play tennis in the park on Main Street and 4th.,Preferences_Interests
dialog_11_speaker_2,a97d5a36f9a013215b33c119920fee4b10f0f78c4a77d812c6b9a73bb419561b,Sports are fun.,Preferences_Interests
dialog_12_speaker_1,ae6378f99ffc58413d6985a6033cc81216e4c14dd4a1985fe67ed12852bf2026,I build websites.,Preferences_Interests
dialog_12_speaker_1,ae6378f99ffc58413d6985a6033cc81216e4c14dd4a1985fe67ed12852bf2026,I major in Pre-med since I like to become a doctor.,Personal_Background
dialog_12_speaker_1,ae6378f99ffc58413d6985a6033cc81216e4c14dd4a1985fe67ed12852bf2026,I am going to the University of Michigan.,Personal_Background
dialog_12_speaker_1,ae6378f99ffc58413d6985a6033cc81216e4c14dd4a1985fe67ed12852bf2026,I love the outdoors.,Personality_Traits
dialog_12_speaker_1,ae6378f99ffc58413d6985a6033cc81216e4c14dd4a1985fe67ed12852bf2026,My uncle is a doctor. I like biology.,Personal_Background
dialog_12_speaker_1,ae6378f99ffc58413d6985a6033cc81216e4c14dd4a1985fe67ed12852bf2026,I like mexican foods a lot.,"Demographics, Preferences_Interests"
dialog_12_speaker_1,ae6378f99ffc58413d6985a6033cc81216e4c14dd4a1985fe67ed12852bf2026,I am from Philadelphia.,Demographics
dialog_12_speaker_1,ae6378f99ffc58413d6985a6033cc81216e4c14dd4a1985fe67ed12852bf2026,I like biking and hiking.,Preferences_Interests
dialog_12_speaker_1,ae6378f99ffc58413d6985a6033cc81216e4c14dd4a1985fe67ed12852bf2026,I like tacos. I am getting ready to move. I am going to the University of Michigan. I major in Pre-med since I like to become a doctor.,Personal_Background
dialog_12_speaker_1,ae6378f99ffc58413d6985a6033cc81216e4c14dd4a1985fe67ed12852bf2026,I've high ambitions for myself.,Goals_Aspirations
dialog_12_speaker_1,ae6378f99ffc58413d6985a6033cc81216e4c14dd4a1985fe67ed12852bf2026,I like tacos. I am getting ready to move.,"Preferences_Interests, Personality_Traits"
dialog_12_speaker_1,ae6378f99ffc58413d6985a6033cc81216e4c14dd4a1985fe67ed12852bf2026,I am going to a private college.,Personal_Background
dialog_12_speaker_1,ae6378f99ffc58413d6985a6033cc81216e4c14dd4a1985fe67ed12852bf2026,I am done with my education.,Personal_Background
dialog_12_speaker_1,ae6378f99ffc58413d6985a6033cc81216e4c14dd4a1985fe67ed12852bf2026,Warm weather is my favorite time of year.,"Demographics, Preferences_Interests"
dialog_12_speaker_2,fff511564000309a37dcc20fffd08cbdb9ad4e14499d7ef9f691d63e64498dfd,I enjoy college basketball. I like classic rock music.,"Personal_Background, Preferences_Interests"
dialog_12_speaker_2,fff511564000309a37dcc20fffd08cbdb9ad4e14499d7ef9f691d63e64498dfd,I like the rolling stones.,Preferences_Interests
dialog_12_speaker_2,fff511564000309a37dcc20fffd08cbdb9ad4e14499d7ef9f691d63e64498dfd,I am a first year college student.,Personal_Background
dialog_12_speaker_2,fff511564000309a37dcc20fffd08cbdb9ad4e14499d7ef9f691d63e64498dfd,I support the nba protest movement.,Uncategorized
dialog_12_speaker_2,fff511564000309a37dcc20fffd08cbdb9ad4e14499d7ef9f691d63e64498dfd,I attend an area institute of higher learning.,Uncategorized
dialog_12_speaker_2,fff511564000309a37dcc20fffd08cbdb9ad4e14499d7ef9f691d63e64498dfd,I have not decided on a major for school.,Personal_Background
dialog_12_speaker_2,fff511564000309a37dcc20fffd08cbdb9ad4e14499d7ef9f691d63e64498dfd,I work at a juice business.,Personal_Background
dialog_12_speaker_2,fff511564000309a37dcc20fffd08cbdb9ad4e14499d7ef9f691d63e64498dfd,I am moving to university. I am a first year college student. I am undecided on my major.,Personal_Background
dialog_12_speaker_2,fff511564000309a37dcc20fffd08cbdb9ad4e14499d7ef9f691d63e64498dfd,I enjoy college basketball. I hike. I like classic rock music.,"Personal_Background, Preferences_Interests"
dialog_12_speaker_2,fff511564000309a37dcc20fffd08cbdb9ad4e14499d7ef9f691d63e64498dfd,I work at the smoothie shop.,Personal_Background
dialog_13_speaker_1,a6a30d8ca686dbf1b3033aa167a73c15fe7dceef6f0d15c5ae0876a02826057a,I live on a farm.,Demographics
dialog_13_speaker_1,a6a30d8ca686dbf1b3033aa167a73c15fe7dceef6f0d15c5ae0876a02826057a,I like rock music. I Like Led Zeppelin.,Preferences_Interests
dialog_13_speaker_1,a6a30d8ca686dbf1b3033aa167a73c15fe7dceef6f0d15c5ae0876a02826057a,I like listening to led zeppelin.,Preferences_Interests
dialog_13_speaker_1,a6a30d8ca686dbf1b3033aa167a73c15fe7dceef6f0d15c5ae0876a02826057a,I have two greyhounds. My dog's names are Tom and Jerry.,Uncategorized
dialog_13_speaker_1,a6a30d8ca686dbf1b3033aa167a73c15fe7dceef6f0d15c5ae0876a02826057a,I work in the country.,"Personal_Background, Preferences_Interests"
dialog_13_speaker_1,a6a30d8ca686dbf1b3033aa167a73c15fe7dceef6f0d15c5ae0876a02826057a,I love the idea of travel.,"Preferences_Interests, Personality_Traits"
dialog_13_speaker_1,a6a30d8ca686dbf1b3033aa167a73c15fe7dceef6f0d15c5ae0876a02826057a,I love my puppies.,Personality_Traits
dialog_13_speaker_1,a6a30d8ca686dbf1b3033aa167a73c15fe7dceef6f0d15c5ae0876a02826057a,Seeing the globe is on my bucket list.,Uncategorized
dialog_13_speaker_1,a6a30d8ca686dbf1b3033aa167a73c15fe7dceef6f0d15c5ae0876a02826057a,I like hiking outdoors. I like photography.,Preferences_Interests
dialog_13_speaker_1,a6a30d8ca686dbf1b3033aa167a73c15fe7dceef6f0d15c5ae0876a02826057a,My dogs are both 2 months old.,Demographics
dialog_13_speaker_1,a6a30d8ca686dbf1b3033aa167a73c15fe7dceef6f0d15c5ae0876a02826057a,I like to take pics.,Preferences_Interests
dialog_13_speaker_1,a6a30d8ca686dbf1b3033aa167a73c15fe7dceef6f0d15c5ae0876a02826057a,I have two greyhounds: Tom and Jerry.,Uncategorized
dialog_13_speaker_2,19bb90393eea88b8ddb4d2f7f28dc31d84dd68825bd21072515d8ced9d1a5cd9,I work as a manager at the mall.,Personal_Background
dialog_13_speaker_2,19bb90393eea88b8ddb4d2f7f28dc31d84dd68825bd21072515d8ced9d1a5cd9,I love the idea of travel.,"Preferences_Interests, Personality_Traits"
dialog_13_speaker_2,19bb90393eea88b8ddb4d2f7f28dc31d84dd68825bd21072515d8ced9d1a5cd9,I love to travel. I take my vacation after Christmas.,"Preferences_Interests, Personality_Traits"
dialog_13_speaker_2,19bb90393eea88b8ddb4d2f7f28dc31d84dd68825bd21072515d8ced9d1a5cd9,I love pop music.,"Preferences_Interests, Personality_Traits"
dialog_13_speaker_2,19bb90393eea88b8ddb4d2f7f28dc31d84dd68825bd21072515d8ced9d1a5cd9,I live in a bad neighborhood.,Demographics
dialog_13_speaker_2,19bb90393eea88b8ddb4d2f7f28dc31d84dd68825bd21072515d8ced9d1a5cd9,I work as a manager at the mall. I work 80 hours a week.,Personal_Background
dialog_13_speaker_2,19bb90393eea88b8ddb4d2f7f28dc31d84dd68825bd21072515d8ced9d1a5cd9,I love mosh pits.,Personality_Traits
dialog_13_speaker_2,19bb90393eea88b8ddb4d2f7f28dc31d84dd68825bd21072515d8ced9d1a5cd9,I am a big fan of pop culture.,Personality_Traits
dialog_13_speaker_2,19bb90393eea88b8ddb4d2f7f28dc31d84dd68825bd21072515d8ced9d1a5cd9,When I vacation I go to Colorado and stay in a cabin in the mountains by a big lake.,Preferences_Interests
dialog_13_speaker_2,19bb90393eea88b8ddb4d2f7f28dc31d84dd68825bd21072515d8ced9d1a5cd9,Madonna is my favorite music.,Preferences_Interests
dialog_13_speaker_2,19bb90393eea88b8ddb4d2f7f28dc31d84dd68825bd21072515d8ced9d1a5cd9,I like hiking more than skiing. I want find out more about photography. I will take pictures on my vacation.,Preferences_Interests
dialog_13_speaker_2,19bb90393eea88b8ddb4d2f7f28dc31d84dd68825bd21072515d8ced9d1a5cd9,I have a job at sears.,Personal_Background
dialog_14_speaker_1,89cafaaf8f603cbc9e362508e1f35aa8fc54f4d45309682edd2cf6179e7e647e,My mother is the closest person to me.,Personal_Background
dialog_14_speaker_1,89cafaaf8f603cbc9e362508e1f35aa8fc54f4d45309682edd2cf6179e7e647e,I am currently single.,Demographics
dialog_14_speaker_1,89cafaaf8f603cbc9e362508e1f35aa8fc54f4d45309682edd2cf6179e7e647e,I am single and tired of the bar scene. I was promoted to salon manager.,"Demographics, Personal_Background"
dialog_14_speaker_1,89cafaaf8f603cbc9e362508e1f35aa8fc54f4d45309682edd2cf6179e7e647e,I admire lipton beverages.,Uncategorized
dialog_14_speaker_1,89cafaaf8f603cbc9e362508e1f35aa8fc54f4d45309682edd2cf6179e7e647e,I am from South California.,Demographics
dialog_14_speaker_1,89cafaaf8f603cbc9e362508e1f35aa8fc54f4d45309682edd2cf6179e7e647e,My mom is my best friends.,"Personal_Background, Social_Relationships"
dialog_14_speaker_1,89cafaaf8f603cbc9e362508e1f35aa8fc54f4d45309682edd2cf6179e7e647e,I love iced tea.,Personality_Traits
dialog_14_speaker_1,89cafaaf8f603cbc9e362508e1f35aa8fc54f4d45309682edd2cf6179e7e647e,I have four sisters.,Personal_Background
dialog_14_speaker_1,89cafaaf8f603cbc9e362508e1f35aa8fc54f4d45309682edd2cf6179e7e647e,My mom went to beauty school.,Personal_Background
dialog_14_speaker_1,89cafaaf8f603cbc9e362508e1f35aa8fc54f4d45309682edd2cf6179e7e647e,My mom went to beauty school. My mom is my best friends.,"Personal_Background, Social_Relationships"
dialog_14_speaker_1,89cafaaf8f603cbc9e362508e1f35aa8fc54f4d45309682edd2cf6179e7e647e,I believe mermaids are real.,Personality_Traits
